ID,Nhóm,Điểm tổng,Điểm tối đa,Điểm quy đổi,"Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 1.8 tỷ trên căn, ...","Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 2 tỷ trên căn, ...","Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 2.6 tỷ trên căn, ...","Anh Nguyễn Văn A có mong muốn mua chung cư. Giá chung cư là 2.8 tỷ trên căn, ...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2020} để chắc chắn...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2022} để chắc chắn...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2024} để chắc chắn...","Cần chọn tối thiểu bao nhiêu số trong tập A = {1, 2, 3, …, 2026} để chắc chắn...",TRR-3,TRR-4,TRR-5,Đúng sai về Cây,Đúng sai về Cây,Thuật toán Kruskal,Cho ma trận tìm đồ thị,Cho ma trận tìm đồ thị 2,Chọn cách biểu diễn - trọng số 1,Tính trọng số của cây khung,Tính trọng số của cây khung,Tính trọng số của cây khung,Tính trọng số của cây khung,Thuật toán Kruskal,Thuật toán Kruskal,Thuật toán Kruskal,Thuật toán Kruskal,Thuật toán Prim,Thuật toán Prim,Thuật toán Prim,Tồn tại cây khung,Tồn tại cây khung,Tồn tại đồ thị,DFS 1,DFS 2,DFS 3,DFS 4,DFS Path 1,DFS Path 2,DFS Path 4,DFS Path 5,Đường đi 1,Đường đi 2,Đường đi 3,Đường đi 1,MultiChoice_vohuong 1,MultiChoice_vohuong 2,Xác định đỉnh trong tìm đường 1,Xác định đỉnh trong tìm đường 2,Xác định đỉnh trong tìm đường 4,Xác định đỉnh trong tìm đường 5,Permutation 2,Permutation 1,Câu 1,Câu 1 (copy),Câu 1 (copy),Nhận diện topology,TB - Ly thuyet Dijkstra,Ly thuyet Dijkstra,bipartite graph DEF,bipartite graph DEF (copy),bipartite graph DEF (copy),bipartite graph DEF1,bipartite graph DEF1,bipartite graph DEF1,Graph đầy đủ,Graph đầy đủ (copy),Ly thuyet,Ly thuyet,"Số lượng dãy tăng, giảm (2)","Số lượng dãy tăng, giảm (3)",Câu hỏi 1,Câu hỏi 3,Câu hỏi 5,Câu hỏi 1,Câu hỏi 2,Câu hỏi 3,Câu hỏi 4,Câu hỏi 2,Câu hỏi 3,Câu hỏi 4,Câu hỏi 5,Câu hỏi 1,Câu hỏi 2,Câu hỏi 3,Câu hỏi 4,Câu hỏi 3,Câu hỏi 4,Câu hỏi 5,Lát cắt cực tiểu,Lát cắt cực tiểu,Lát cắt cực tiểu,Tính luồng cực đại,Tính luồng cực đại,Tính luồng cực đại,Tính luồng cực đại,Đúng sai về Cây,Đúng sai về Cây,Chia kẹo - instance 1,Chia kẹo - instance 2,Chia kẹo - instance 3,Chia kẹo - instance 4,Chia kẹo - instance 5
25828,Kip2,21,32,65.62,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,Chưa làm,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,0,Không có,2,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có
25831,Kip2,17.5,31,56.45,Không có,Không có,0,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,Không có,1,1,Không có,0,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,1,1,Không có,0,1,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,2,Không có,Không có,Không có,0.5,Không có,Không có,Không có,Không có,1
25833,Kip2,25,32,78.12,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,1,0,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,1,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,1
25849,Kip2,24,31,77.42,Không có,Không có,Không có,0,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,0,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,1,1,Không có,Không có,Không có,0,Không có,1,Không có,1,Không có,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1
25850,Kip2,19,31,61.29,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,0.5,Không có,Không có,Không có,0,Không có,Không có,Không có,0,Không có,Không có,Không có,0,Không có,Không có,1,Không có,1,0,Không có,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Không có,0,1,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,0.5,Không có,Không có,Không có,2,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có
25861,Kip2,25.5,31,82.26,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,0.5,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,1,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có
26519,Kip2,22.5,31,72.58,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,0,1,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,0,Không có,Không có,1,Không có,Không có,0,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,0.5,Không có,0,Không có,Không có,Không có
26520,Kip2,11,31,35.48,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,0,Không có,0,Không có,Không có,1,Không có,1,Không có,Không có,0,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,1,Không có,0,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,0,1,Không có,Không có,1,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có
26530,Kip2,18.5,31,59.68,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,1,0,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,0,Không có,Chưa làm,Không có,Không có,Không có,Chưa làm,Không có,0.5,Không có,1,Không có,Không có,Không có,Không có
26542,Kip2,16.5,31,53.23,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Chưa làm,Không có,0,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,0,1,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,0,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,1,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,0.5,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có
26543,Kip2,20.5,31,66.13,Không có,1,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,0,Không có,0,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Chưa làm,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,2,Không có,0.5,Không có,Không có,Không có,1,Không có,Không có
26544,Kip2,27,31,87.1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,1,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,Không có,2,1,Không có,Không có,Không có,Không có,1,Không có
26545,Kip2,21,31,67.74,Không có,Không có,Không có,0,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,1,1,Không có,Không có,Chưa làm,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,2,Không có,Không có,1,Không có,1,Không có,Không có,Không có
26548,Kip2,19.5,31,62.9,Không có,Không có,1,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,0.5,Không có,Không có,1,Không có,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,0,Không có,1,Không có,1,Không có,Không có,Không có,0,Không có,0,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,0,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,2,Không có,Không có,Không có,Không có,1,Không có,Không có
26551,Kip2,25,31,80.65,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,1,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có
26559,Kip2,16,31,51.61,Không có,0,Không có,Không có,Không có,Không có,Không có,0,Không có,0,Không có,0,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,0,Không có,0,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,0,Không có,1,Không có,Không có,1,1,Không có,Không có,0,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,1,Không có,Không có,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có
26560,Kip2,14,32,43.75,Không có,Không có,Không có,0,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Chưa làm,Không có,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Chưa làm,1,Không có,Không có,1,Không có,1,0,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,0,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0,Không có
26563,Kip2,14.5,32,45.31,Chưa làm,Không có,Không có,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,0,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,0,0,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,0,Không có,1,Không có,0,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,1,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Chưa làm,Không có,Không có,Không có,0.5,Không có,Không có,Không có,1,Không có
26565,Kip2,22,31,70.97,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,1,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,0,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,1,1,Không có,1,Không có,0,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,0.5,Không có,2,Không có,Không có,Không có,Không có,0.5,1,Không có,Không có,Không có,Không có
26568,Kip2,24,31,77.42,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,0,1,Không có,Không có,1,Không có,1,Không có,0,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,1,Không có,1,Không có,Không có,Không có,Không có
26569,Kip2,11,32,34.38,0,Không có,Không có,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,0,Không có,0,0,0,Không có,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,0,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Chưa làm,Không có,1,Không có,1,1,Không có,0,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Chưa làm,Không có,Không có,Không có,Không có,Chưa làm,2,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,0
26571,Kip2,17,31,54.84,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,0,1,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,0,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Chưa làm,1,Không có,0,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có
26581,Kip2,15,31,48.39,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0,1,Không có,1,Không có,Không có,0,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,0,1,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,0,Không có,0,Không có,Không có,0,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,Chưa làm,Không có,1,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có
26585,Kip2,9,31,29.03,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Chưa làm,Không có,0,Không có,Không có,1,Không có,Không có,0,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,0,0,Không có,Không có,Không có,Không có,1,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,0,0,Không có,Không có,0,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,0,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,0,Không có,Không có,Không có,Không có,Không có,Chưa làm,Không có,1,0,Không có,Không có,Không có,Không có
26588,Kip2,23,32,71.88,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,1,Không có,Không có,Không có,0,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,1,0,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,1,Không có,1,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,Không có,0,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Chưa làm,Không có,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0
26590,Kip2,18.5,31,59.68,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,0,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,0,0,Không có,Không có,Không có,1,Không có,0,Không có,Không có,0,Không có,Không có,0,1,Không có,Không có,0,Không có,Không có,0,Không có,Không có,Không có,Không có,Chưa làm,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,0.5,Không có,Không có,Không có,Không có,2,Không có,Không có,1,Không có,0,Không có,Không có,Không có
26602,Kip2,22,31,70.97,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,Không có,1,0,Không có,0,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,0,Không có,0,Không có,Không có,Không có,Chưa làm,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,2,Không có,1,Không có,Không có,Không có,Không có,1
27837,Kip2,25.5,31,82.26,Không có,Không có,Không có,0,Không có,1,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Chưa làm,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Chưa làm,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,0.5,Không có,2,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có
27847,Kip2,25,31,80.65,Không có,Không có,Không có,1,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,0,Không có,0,Không có,Không có,Không có,0,Không có,Không có,Không có,0,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,0,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,0,Không có,Không có,2,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có
27850,Kip2,23.25,32,72.66,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,Không có,1,0,Không có,Không có,0,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,2,0,Không có,Không có,Không có,0.25,Không có,1,Không có,Không có,Không có,Không có
27851,Kip2,28,31,90.32,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,1,0,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,1,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,1,1,Không có,Không có,1,Không có,Không có,Không có,1,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,0.5,Không có,Không có,Không có,Không có,2,Không có,0.5,Không có,Không có,Không có,Không có,1
27852,Kip2,19.5,31,62.9,Không có,Không có,1,Không có,1,Không có,Không có,Không có,Không có,Không có,1,0.5,Không có,Không có,1,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,0,Không có,1,Không có,Không có,0,Không có,0,Không có,Không có,Không có,1,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,1,Không có,Không có,0,Không có,Không có,1,Không có,Không có,1,1,Không có,1,1,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,1,Không có,Không có,0,Không có,1,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,0,Không có,Không có,1,Không có,Không có,Không có,Không có
27861,Kip2,20.5,31,66.13,Không có,Không có,Không có,0,Không có,Không có,Không có,1,Không có,1,Không có,0.5,Không có,Không có,Không có,Không có,0,1,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,Không có,1,1,Không có,1,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,1,Không có,Không có,0,Không có,1,Không có,Không có,1,Không có,1,1,Không có,1,Không có,Không có,Không có,Không có,1,1,Không có,Không có,Không có,1,Không có,0,Không có,Không có,Không có,Không có,Không có,1,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có,Không có,Không có,0,Không có,0,Không có,0,Không có,Không có,Không có,Không có,Không có,Không có,Không có,0,Không có,Không có
